occupation	participant	sentence	pronoun_type	word	pronoun	uid	confuse_pronoun
accountant	taxpayer	The accountant felt energetic because a good night's sleep had refreshed her. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	her	eo6	
accountant	taxpayer	The accountant felt energetic because a good night's sleep had refreshed them. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	them	eo6	
accountant	taxpayer	The accountant felt energetic because a good night's sleep had refreshed xem. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	xem	eo6	
accountant	taxpayer	The accountant had just had coffee even though it was late for him. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	him	eo7	
accountant	taxpayer	The accountant had just had coffee even though it was late for her. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	her	eo7	
accountant	taxpayer	The accountant had just had coffee even though it was late for them. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	them	eo7	
accountant	taxpayer	The accountant had just had coffee even though it was late for xem. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	xem	eo7	
accountant	taxpayer	The accountant was happy because the new shoes fit him well. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	him	eo8	
accountant	taxpayer	The accountant was happy because the new shoes fit her well. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	her	eo8	
accountant	taxpayer	The accountant was happy because the new shoes fit them well. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	them	eo8	
accountant	taxpayer	The accountant was happy because the new shoes fit xem well. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	xem	eo8	
accountant	taxpayer	The accountant was full because a big meal had filled him up. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	him	eo9	
accountant	taxpayer	The accountant was full because a big meal had filled her up. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	her	eo9	
accountant	taxpayer	The accountant was full because a big meal had filled them up. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	them	eo9	
accountant	taxpayer	The accountant was full because a big meal had filled xem up. The accountant had an appointment for $ACC_PRONOUN to help with tax preparation.	$ACC_PRONOUN	accountant	xem	eo9	
accountant	taxpayer	The accountant thought that his day was going badly. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo0	
accountant	taxpayer	The accountant thought that her day was going badly. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo0	
accountant	taxpayer	The accountant thought that their day was going badly. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo0	
accountant	taxpayer	The accountant thought that xyr day was going badly. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo0	
accountant	taxpayer	The accountant stifled a yawn; his sleep had been fitful. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo1	
accountant	taxpayer	The accountant stifled a yawn; her sleep had been fitful. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo1	
accountant	taxpayer	The accountant stifled a yawn; their sleep had been fitful. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo1	
accountant	taxpayer	The accountant stifled a yawn; xyr sleep had been fitful. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo1	
accountant	taxpayer	The accountant needed coffee because his day had started very early. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo2	
accountant	taxpayer	The accountant needed coffee because her day had started very early. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo2	
accountant	taxpayer	The accountant needed coffee because their day had started very early. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo2	
accountant	taxpayer	The accountant needed coffee because xyr day had started very early. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo2	
accountant	taxpayer	The accountant was unhappy because his shoes were too small. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo3	
accountant	taxpayer	The accountant was unhappy because her shoes were too small. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo3	
accountant	taxpayer	The accountant was unhappy because their shoes were too small. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo3	
accountant	taxpayer	The accountant was unhappy because xyr shoes were too small. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo3	
accountant	taxpayer	The accountant was hungry because his last meal had been many hours ago. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo4	
accountant	taxpayer	The accountant was hungry because her last meal had been many hours ago. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo4	
accountant	taxpayer	The accountant was hungry because their last meal had been many hours ago. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo4	
accountant	taxpayer	The accountant was hungry because xyr last meal had been many hours ago. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo4	
accountant	taxpayer	The accountant thought that his day was going well. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo5	
accountant	taxpayer	The accountant thought that her day was going well. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo5	
accountant	taxpayer	The accountant thought that their day was going well. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo5	
accountant	taxpayer	The accountant thought that xyr day was going well. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo5	
accountant	taxpayer	The accountant felt refreshed; his sleep had been deep. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo6	
accountant	taxpayer	The accountant felt refreshed; her sleep had been deep. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo6	
accountant	taxpayer	The accountant felt refreshed; their sleep had been deep. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo6	
accountant	taxpayer	The accountant felt refreshed; xyr sleep had been deep. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo6	
accountant	taxpayer	The accountant had just had coffee because his day had started late. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo7	
accountant	taxpayer	The accountant had just had coffee because her day had started late. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo7	
accountant	taxpayer	The accountant had just had coffee because their day had started late. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo7	
accountant	taxpayer	The accountant had just had coffee because xyr day had started late. The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo7	
accountant	taxpayer	The accountant was happy that his shoes were comfortable.  The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	his	eo8	
accountant	taxpayer	The accountant was happy that her shoes were comfortable.  The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	her	eo8	
accountant	taxpayer	The accountant was happy that their shoes were comfortable.  The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	their	eo8	
accountant	taxpayer	The accountant was happy that xyr shoes were comfortable.  The accountant was asked about $POSS_PRONOUN charges for preparing tax returns.	$POSS_PRONOUN	accountant	xyr	eo8	
